change_id,pipeline_id,record_id,data,data_before,operation,is_deleted,source_table,source_schema,event_time,ingested_at
2e0fbd52459d673c8946a0f450b890ee,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.522000 UTC,2026-02-01 09:09:57.562000 UTC
2e0fbd52459d673c8946a0f450b890ee,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.522000 UTC,2026-02-01 09:09:59.122000 UTC
2e0fbd52459d673c8946a0f450b890ee,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.522000 UTC,2026-02-01 09:09:57.467000 UTC
2e0fbd52459d673c8946a0f450b890ee,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.522000 UTC,2026-02-01 09:09:58.675000 UTC
2e0fbd52459d673c8946a0f450b890ee,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.522000 UTC,2026-02-01 09:09:57.476000 UTC
c04d1e74495d78d3fd0ffa4ca7372c21,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.523000 UTC,2026-02-01 09:09:58.749000 UTC
c04d1e74495d78d3fd0ffa4ca7372c21,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.523000 UTC,2026-02-01 09:09:57.688000 UTC
c04d1e74495d78d3fd0ffa4ca7372c21,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.523000 UTC,2026-02-01 09:09:57.633000 UTC
c04d1e74495d78d3fd0ffa4ca7372c21,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.523000 UTC,2026-02-01 09:09:58.440000 UTC
c04d1e74495d78d3fd0ffa4ca7372c21,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.523000 UTC,2026-02-01 09:09:57.134000 UTC
c04d1e74495d78d3fd0ffa4ca7372c21,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.523000 UTC,2026-02-01 09:09:57.234000 UTC
c04d1e74495d78d3fd0ffa4ca7372c21,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.523000 UTC,2026-02-01 09:09:57.567000 UTC
c04d1e74495d78d3fd0ffa4ca7372c21,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.523000 UTC,2026-02-01 09:09:58.049000 UTC
c04d1e74495d78d3fd0ffa4ca7372c21,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.523000 UTC,2026-02-01 09:09:57.132000 UTC
2a336d03241ffe341720e98a4521b751,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.524000 UTC,2026-02-01 09:09:57.131000 UTC
2a336d03241ffe341720e98a4521b751,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.524000 UTC,2026-02-01 09:09:57.691000 UTC
2a336d03241ffe341720e98a4521b751,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.524000 UTC,2026-02-01 09:09:58.051000 UTC
2a336d03241ffe341720e98a4521b751,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.524000 UTC,2026-02-01 09:09:57.475000 UTC
2a336d03241ffe341720e98a4521b751,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.524000 UTC,2026-02-01 09:09:59.116000 UTC
2a336d03241ffe341720e98a4521b751,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.524000 UTC,2026-02-01 09:09:57.477000 UTC
2a336d03241ffe341720e98a4521b751,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.524000 UTC,2026-02-01 09:09:58.569000 UTC
2a336d03241ffe341720e98a4521b751,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.524000 UTC,2026-02-01 09:09:57.247000 UTC
05a4941edc5fa128adb8b8801c1a628e,pipe_8346d51ff0ca,589,"{""created_at"":""2026-02-01T15:40:42.657Z"",""date"":""2026-01-09T00:00:00.000Z"",""employee_id"":21,""id"":589,""payment_type"":""Mobile"",""time"":""13:44:00"",""total_discount"":""0.00"",""total_price"":""11.25"",""updated_at"":""2026-02-01T15:40:42.657Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.525000 UTC,2026-02-01 09:09:58.662000 UTC
1941927110f82f49e7f433171e5433c1,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.525000 UTC,2026-02-01 09:09:57.478000 UTC
1941927110f82f49e7f433171e5433c1,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.525000 UTC,2026-02-01 09:09:58.679000 UTC
1941927110f82f49e7f433171e5433c1,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.525000 UTC,2026-02-01 09:09:59.142000 UTC
5e3f1edd1f093d886032449598464c9d,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.526000 UTC,2026-02-01 09:09:57.222000 UTC
5e3f1edd1f093d886032449598464c9d,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.526000 UTC,2026-02-01 09:09:57.479000 UTC
5e3f1edd1f093d886032449598464c9d,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.526000 UTC,2026-02-01 09:09:57.216000 UTC
5e3f1edd1f093d886032449598464c9d,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.526000 UTC,2026-02-01 09:09:57.487000 UTC
5e3f1edd1f093d886032449598464c9d,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.526000 UTC,2026-02-01 09:09:57.499000 UTC
a648c87f9e9851d6730eb3b3aa272987,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.527000 UTC,2026-02-01 09:09:58.609000 UTC
a648c87f9e9851d6730eb3b3aa272987,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.527000 UTC,2026-02-01 09:09:56.635000 UTC
a648c87f9e9851d6730eb3b3aa272987,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.527000 UTC,2026-02-01 09:09:58.464000 UTC
a648c87f9e9851d6730eb3b3aa272987,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.527000 UTC,2026-02-01 09:09:57.468000 UTC
a648c87f9e9851d6730eb3b3aa272987,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.527000 UTC,2026-02-01 09:09:57.221000 UTC
a648c87f9e9851d6730eb3b3aa272987,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.527000 UTC,2026-02-01 09:09:57.493000 UTC
a648c87f9e9851d6730eb3b3aa272987,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.527000 UTC,2026-02-01 09:09:56.940000 UTC
6cec60cb41f8b05690f81f265730fbdd,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.552000 UTC,2026-02-01 09:09:58.353000 UTC
6cec60cb41f8b05690f81f265730fbdd,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.552000 UTC,2026-02-01 09:09:58.526000 UTC
2f7ccae8ac8b57acde8ed3091582b253,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.553000 UTC,2026-02-01 09:09:57.102000 UTC
2f7ccae8ac8b57acde8ed3091582b253,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.553000 UTC,2026-02-01 09:09:57.271000 UTC
2f7ccae8ac8b57acde8ed3091582b253,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.553000 UTC,2026-02-01 09:09:56.802000 UTC
2f7ccae8ac8b57acde8ed3091582b253,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.553000 UTC,2026-02-01 09:09:56.616000 UTC
2f7ccae8ac8b57acde8ed3091582b253,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.553000 UTC,2026-02-01 09:09:57.160000 UTC
2f7ccae8ac8b57acde8ed3091582b253,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.553000 UTC,2026-02-01 09:09:57.271000 UTC
c75412851b141cf499e6f0968248e831,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.554000 UTC,2026-02-01 09:09:56.580000 UTC
c75412851b141cf499e6f0968248e831,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.554000 UTC,2026-02-01 09:09:56.739000 UTC
c75412851b141cf499e6f0968248e831,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.554000 UTC,2026-02-01 09:09:57.490000 UTC
c75412851b141cf499e6f0968248e831,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.554000 UTC,2026-02-01 09:09:56.943000 UTC
c75412851b141cf499e6f0968248e831,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.554000 UTC,2026-02-01 09:09:56.711000 UTC
c75412851b141cf499e6f0968248e831,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.554000 UTC,2026-02-01 09:09:56.711000 UTC
c75412851b141cf499e6f0968248e831,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.554000 UTC,2026-02-01 09:09:56.925000 UTC
c75412851b141cf499e6f0968248e831,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.554000 UTC,2026-02-01 09:09:56.706000 UTC
12485eb0aafc785bb2d1e4b0a995c6f7,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.555000 UTC,2026-02-01 09:09:57.480000 UTC
12485eb0aafc785bb2d1e4b0a995c6f7,pipe_8346d51ff0ca,590,"{""created_at"":""2026-02-01T15:40:42.659Z"",""date"":""2025-11-22T00:00:00.000Z"",""employee_id"":17,""id"":590,""payment_type"":""Cash"",""time"":""19:14:00"",""total_discount"":""0.00"",""total_price"":""24.00"",""updated_at"":""2026-02-01T15:40:42.659Z"",""weekday"":""Sunday""}",,CREATE,false,sales,public,2026-02-01 09:09:55.555000 UTC,2026-02-01 09:09:56.712000 UTC
